Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer,Crop_Specific_Recommendations,Recommendation_ID
35,Red,105,80,65,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,110,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,110,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,110,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,110,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,110,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,110,50,75,cotton,13:32:26 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,110,55,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,110,55,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,110,60,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,110,60,60,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,110,60,65,cotton,12:32:16 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,110,60,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,110,65,50,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,110,65,65,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,110,70,50,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,110,70,65,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,110,75,50,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,110,75,65,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,110,80,50,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,110,80,65,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,115,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,115,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,115,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,115,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,115,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,115,50,75,cotton,13:32:26 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,115,55,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,115,55,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,115,60,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,115,60,60,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,115,60,65,cotton,12:32:16 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,115,60,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,115,65,50,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,115,65,65,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,115,70,50,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,115,70,65,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,115,75,50,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,115,75,65,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,115,80,50,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,115,80,65,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,120,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,120,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,120,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,120,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,120,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,120,50,75,cotton,13:32:26 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,120,55,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,120,55,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,120,60,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,120,60,60,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,120,60,65,cotton,12:32:16 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,120,60,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,120,65,50,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,120,65,65,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,120,70,50,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,120,70,65,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,120,75,50,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,120,75,65,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,120,80,50,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,120,80,65,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,125,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,125,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,125,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,125,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,125,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,125,50,75,cotton,13:32:26 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,125,55,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,125,55,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,125,60,60,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,125,60,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,130,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,130,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,130,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,130,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,130,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,130,50,75,cotton,13:32:26 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,130,55,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,130,55,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,130,60,60,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,130,60,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,135,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,135,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,135,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,135,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,135,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,135,50,75,cotton,13:32:26 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,135,55,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,135,55,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,135,60,60,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,135,60,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,140,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,140,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,140,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,140,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,140,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,140,50,75,cotton,13:32:26 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,140,55,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,140,55,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,140,60,60,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,140,60,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,145,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,145,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,145,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,145,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,145,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,145,50,75,cotton,13:32:26 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,145,55,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,145,55,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,145,60,60,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,145,60,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,150,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,150,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,150,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,150,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,150,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
