Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer
27,Sandy,97,21,114,sugarcane,Urea
23,Loamy,144,64,29,sugarcane,MOP
22,Clay,163,39,198,sugarcane,DAP
23,Black,48,53,182,sugarcane,Urea
20,Black,143,40,147,sugarcane,DAP
20,Loamy,134,45,14,sugarcane,DAP
25,Black,184,66,147,sugarcane,NPK 14-14-14
27,Black,13,58,145,sugarcane,Urea
21,Sandy,18,61,45,sugarcane,Urea
26,Black,138,15,84,sugarcane,DAP
30,Clay,163,38,61,sugarcane,DAP
26,Loamy,80,55,195,sugarcane,Urea
22,Loamy,41,98,12,sugarcane,Urea
33,Loamy,6,34,71,sugarcane,Urea
24,Loamy,124,80,80,sugarcane,NPK 14-14-14
25,Loamy,98,42,97,sugarcane,Urea
35,Black,67,37,196,sugarcane,Urea
24,Loamy,143,78,145,sugarcane,NPK 14-14-14
32,Sandy,97,52,173,sugarcane,Urea
29,Sandy,182,25,8,sugarcane,DAP
30,Clay,34,57,153,sugarcane,Urea
28,Clay,38,79,7,sugarcane,Urea
20,Black,71,0,160,sugarcane,Urea
28,Sandy,136,3,159,sugarcane,DAP
27,Black,12,17,110,sugarcane,Urea
22,Loamy,135,77,23,sugarcane,MOP
25,Loamy,92,47,167,sugarcane,Urea
35,Clay,138,12,153,sugarcane,DAP
20,Black,139,12,138,sugarcane,DAP
25,Sandy,183,86,50,sugarcane,MOP
30,Clay,199,88,135,sugarcane,NPK 14-14-14
24,Sandy,149,81,132,sugarcane,NPK 14-14-14
26,Sandy,64,23,147,sugarcane,Urea
25,Black,60,55,127,sugarcane,Urea
21,Loamy,159,41,21,sugarcane,DAP
35,Loamy,141,89,192,sugarcane,NPK 14-14-14
28,Sandy,165,44,178,sugarcane,DAP
27,Loamy,111,86,89,sugarcane,Urea
34,Sandy,45,26,154,sugarcane,Urea
33,Black,129,15,98,sugarcane,DAP
32,Clay,8,76,113,sugarcane,Urea
35,Clay,161,41,85,sugarcane,DAP
32,Clay,50,46,51,sugarcane,Urea
27,Loamy,117,15,170,sugarcane,Urea
25,Black,30,93,177,sugarcane,Urea
33,Loamy,93,21,139,sugarcane,Urea
21,Clay,171,60,158,sugarcane,NPK 14-14-14
28,Sandy,166,9,109,sugarcane,DAP
21,Clay,168,37,146,sugarcane,DAP
32,Sandy,181,31,80,sugarcane,DAP
28,Clay,64,49,83,sugarcane,Urea
33,Loamy,46,34,166,sugarcane,Urea
30,Sandy,138,55,61,sugarcane,MOP
25,Clay,199,15,173,sugarcane,DAP
24,Black,25,51,58,sugarcane,Urea
26,Clay,116,49,154,sugarcane,Urea
22,Clay,5,30,92,sugarcane,Urea
24,Loamy,95,10,170,sugarcane,Urea
25,Clay,142,70,196,sugarcane,NPK 14-14-14
33,Clay,62,58,28,sugarcane,Urea
26,Clay,168,65,129,sugarcane,NPK 14-14-14
32,Loamy,170,88,27,sugarcane,MOP
32,Black,123,90,60,sugarcane,MOP
22,Black,197,48,67,sugarcane,DAP
21,Loamy,185,35,49,sugarcane,DAP
20,Loamy,50,48,133,sugarcane,Urea
27,Sandy,176,38,16,sugarcane,DAP
28,Clay,149,17,115,sugarcane,DAP
24,Black,178,59,92,sugarcane,NPK 14-14-14
33,Clay,74,16,55,sugarcane,Urea
27,Sandy,168,81,143,sugarcane,NPK 14-14-14
32,Black,124,92,84,sugarcane,NPK 14-14-14
22,Sandy,148,92,177,sugarcane,NPK 14-14-14
23,Clay,84,51,72,sugarcane,Urea
21,Black,197,26,45,sugarcane,DAP
32,Loamy,166,38,189,sugarcane,DAP
21,Sandy,176,18,93,sugarcane,DAP
28,Clay,192,89,97,sugarcane,NPK 14-14-14
32,Black,44,1,0,sugarcane,Urea
25,Loamy,173,53,141,sugarcane,NPK 14-14-14
35,Sandy,160,40,97,sugarcane,DAP
27,Sandy,120,45,110,sugarcane,DAP
29,Black,199,56,72,sugarcane,MOP
24,Sandy,25,40,45,sugarcane,Urea
21,Loamy,41,22,151,sugarcane,Urea
22,Clay,185,74,59,sugarcane,MOP
30,Sandy,18,8,53,sugarcane,Urea
29,Sandy,186,16,39,sugarcane,DAP
25,Clay,167,11,143,sugarcane,DAP
32,Black,5,95,59,sugarcane,Urea
27,Clay,48,38,130,sugarcane,Urea
23,Loamy,185,73,6,sugarcane,MOP
29,Black,164,12,134,sugarcane,DAP
29,Black,187,64,131,sugarcane,NPK 14-14-14
25,Sandy,78,76,30,sugarcane,Urea
27,Sandy,123,41,117,sugarcane,DAP
34,Clay,122,77,86,sugarcane,NPK 14-14-14
24,Black,155,67,68,sugarcane,MOP
34,Sandy,134,9,147,sugarcane,DAP
35,Sandy,114,21,93,sugarcane,Urea
25,Black,157,6,46,sugarcane,DAP
22,Clay,124,22,128,sugarcane,DAP
30,Black,96,94,133,sugarcane,Urea
22,Black,137,41,197,sugarcane,DAP
22,Black,166,15,167,sugarcane,DAP
25,Sandy,66,92,69,sugarcane,Urea
21,Clay,131,29,106,sugarcane,DAP
22,Black,144,28,57,sugarcane,DAP
31,Loamy,60,5,93,sugarcane,Urea
28,Sandy,140,93,121,sugarcane,NPK 14-14-14
34,Sandy,176,51,45,sugarcane,MOP
25,Clay,134,74,156,sugarcane,NPK 14-14-14
35,Loamy,124,45,179,sugarcane,DAP
33,Loamy,167,32,65,sugarcane,DAP
21,Black,174,8,12,sugarcane,DAP
32,Loamy,41,19,84,sugarcane,Urea
27,Loamy,88,90,49,sugarcane,Urea
29,Sandy,49,24,134,sugarcane,Urea
35,Black,10,93,67,sugarcane,Urea
20,Black,38,65,83,sugarcane,Urea
35,Sandy,142,24,38,sugarcane,DAP
27,Black,155,5,4,sugarcane,DAP
33,Clay,139,86,74,sugarcane,MOP
24,Clay,171,41,102,sugarcane,DAP
35,Loamy,149,75,75,sugarcane,MOP
34,Sandy,46,16,185,sugarcane,Urea
34,Clay,49,4,59,sugarcane,Urea
28,Sandy,157,89,69,sugarcane,MOP
21,Clay,16,72,190,sugarcane,Urea
25,Clay,191,59,147,sugarcane,NPK 14-14-14
32,Sandy,151,35,5,sugarcane,DAP
30,Sandy,134,56,121,sugarcane,NPK 14-14-14
22,Sandy,184,80,146,sugarcane,NPK 14-14-14
23,Sandy,125,69,59,sugarcane,MOP
29,Sandy,10,33,50,sugarcane,Urea
25,Clay,153,27,34,sugarcane,DAP
32,Loamy,122,90,77,sugarcane,MOP
23,Black,125,54,68,sugarcane,MOP
27,Sandy,85,18,2,sugarcane,Urea
23,Sandy,114,17,167,sugarcane,Urea
28,Clay,157,35,64,sugarcane,DAP
29,Loamy,99,55,195,sugarcane,Urea
25,Loamy,58,18,180,sugarcane,Urea
26,Black,144,96,75,sugarcane,MOP
25,Black,28,74,149,sugarcane,Urea
30,Sandy,156,57,99,sugarcane,NPK 14-14-14
31,Clay,144,28,2,sugarcane,DAP
29,Sandy,162,28,55,sugarcane,DAP
30,Black,16,72,111,sugarcane,Urea
32,Black,144,52,106,sugarcane,NPK 14-14-14
32,Black,187,30,11,sugarcane,DAP
20,Clay,143,85,19,sugarcane,MOP
21,Black,198,64,41,sugarcane,MOP
25,Loamy,9,62,169,sugarcane,Urea
32,Clay,95,8,13,sugarcane,Urea
34,Loamy,197,50,125,sugarcane,NPK 14-14-14
24,Clay,58,0,1,sugarcane,Urea
28,Sandy,143,86,89,sugarcane,NPK 14-14-14
21,Loamy,137,84,138,sugarcane,NPK 14-14-14
34,Loamy,36,14,153,sugarcane,Urea
21,Clay,136,30,128,sugarcane,DAP
24,Loamy,170,8,171,sugarcane,DAP
20,Clay,138,16,93,sugarcane,DAP
23,Loamy,76,60,90,sugarcane,Urea
24,Sandy,162,4,38,sugarcane,DAP
29,Loamy,143,62,40,sugarcane,MOP
28,Sandy,175,4,108,sugarcane,DAP
33,Loamy,181,22,183,sugarcane,DAP
34,Clay,153,74,40,sugarcane,MOP
31,Clay,159,32,178,sugarcane,DAP
27,Loamy,166,34,107,sugarcane,DAP
30,Black,71,18,140,sugarcane,Urea
27,Clay,180,48,199,sugarcane,DAP
28,Clay,109,61,196,sugarcane,Urea
35,Black,7,46,9,sugarcane,Urea
30,Sandy,19,96,48,sugarcane,Urea
22,Black,122,67,79,sugarcane,MOP
23,Black,184,43,122,sugarcane,DAP
21,Loamy,183,66,166,sugarcane,NPK 14-14-14
27,Clay,61,72,52,sugarcane,Urea
35,Loamy,124,33,32,sugarcane,DAP
32,Sandy,148,69,55,sugarcane,MOP
20,Loamy,192,66,60,sugarcane,MOP
35,Black,86,88,169,sugarcane,Urea
20,Sandy,141,68,44,sugarcane,MOP
27,Sandy,134,22,117,sugarcane,DAP
25,Black,131,22,187,sugarcane,DAP
29,Black,130,63,65,sugarcane,MOP
23,Clay,192,91,134,sugarcane,NPK 14-14-14
26,Loamy,119,80,121,sugarcane,Urea
26,Clay,192,92,166,sugarcane,NPK 14-14-14
34,Clay,134,34,190,sugarcane,DAP
32,Loamy,30,76,183,sugarcane,Urea
29,Loamy,60,34,87,sugarcane,Urea
30,Loamy,88,78,196,sugarcane,Urea
25,Black,13,45,199,sugarcane,Urea
27,Sandy,157,8,174,sugarcane,DAP
31,Black,60,70,27,sugarcane,Urea
20,Black,191,3,170,sugarcane,DAP
23,Sandy,156,10,33,sugarcane,DAP
26,Loamy,89,84,142,sugarcane,Urea
20,Sandy,166,43,123,sugarcane,DAP
22,Clay,159,46,26,sugarcane,DAP
23,Clay,179,92,170,sugarcane,NPK 14-14-14
26,Loamy,190,12,135,sugarcane,DAP
32,Black,156,76,27,sugarcane,MOP
31,Clay,86,95,43,sugarcane,Urea
26,Loamy,70,16,40,sugarcane,Urea
35,Black,197,63,69,sugarcane,MOP
26,Sandy,170,82,16,sugarcane,MOP
23,Black,193,31,154,sugarcane,DAP
33,Black,168,66,22,sugarcane,MOP
21,Black,164,9,46,sugarcane,DAP
31,Loamy,158,15,158,sugarcane,DAP
24,Sandy,170,62,191,sugarcane,NPK 14-14-14
22,Loamy,194,38,73,sugarcane,DAP
25,Clay,161,92,35,sugarcane,MOP
21,Clay,192,14,122,sugarcane,DAP
30,Sandy,114,15,162,sugarcane,Urea
25,Sandy,122,91,71,sugarcane,MOP
30,Black,199,96,38,sugarcane,MOP
32,Sandy,199,63,56,sugarcane,MOP
31,Black,144,10,170,sugarcane,DAP
35,Sandy,177,97,198,sugarcane,NPK 14-14-14
21,Clay,184,87,164,sugarcane,NPK 14-14-14
34,Loamy,165,82,48,sugarcane,MOP
32,Black,55,17,157,sugarcane,Urea
33,Clay,159,62,24,sugarcane,MOP
34,Black,128,1,40,sugarcane,DAP
30,Loamy,173,79,132,sugarcane,NPK 14-14-14
27,Sandy,183,81,120,sugarcane,NPK 14-14-14
29,Black,46,60,193,sugarcane,Urea
26,Loamy,37,17,150,sugarcane,Urea
24,Loamy,162,45,138,sugarcane,DAP
35,Black,136,8,28,sugarcane,DAP
29,Loamy,88,56,7,sugarcane,Urea
21,Sandy,46,95,120,sugarcane,Urea
30,Black,102,84,164,sugarcane,Urea
33,Loamy,93,25,74,sugarcane,Urea
30,Black,158,79,58,sugarcane,MOP
30,Sandy,122,2,84,sugarcane,DAP
28,Loamy,173,58,96,sugarcane,NPK 14-14-14
22,Clay,176,14,104,sugarcane,DAP
30,Clay,59,10,101,sugarcane,Urea
29,Black,196,43,148,sugarcane,DAP
33,Sandy,17,85,131,sugarcane,Urea
35,Black,195,36,24,sugarcane,DAP
27,Black,40,84,164,sugarcane,Urea
30,Clay,139,2,181,sugarcane,DAP
27,Loamy,161,76,33,sugarcane,MOP
22,Sandy,189,17,54,sugarcane,DAP
26,Black,173,41,42,sugarcane,DAP
30,Black,191,62,93,sugarcane,NPK 14-14-14
27,Sandy,165,93,192,sugarcane,NPK 14-14-14
30,Clay,2,1,81,sugarcane,Urea
33,Sandy,176,93,71,sugarcane,MOP
25,Sandy,164,26,25,sugarcane,DAP
30,Clay,147,16,66,sugarcane,DAP
29,Clay,163,35,95,sugarcane,DAP
29,Loamy,101,51,63,sugarcane,Urea
30,Clay,123,26,131,sugarcane,DAP
31,Clay,180,0,123,sugarcane,DAP
33,Clay,136,96,112,sugarcane,NPK 14-14-14
33,Clay,171,14,124,sugarcane,DAP
23,Black,192,60,174,sugarcane,NPK 14-14-14
20,Sandy,150,90,128,sugarcane,NPK 14-14-14
20,Loamy,124,7,54,sugarcane,DAP
21,Clay,135,47,183,sugarcane,DAP
30,Loamy,180,62,53,sugarcane,MOP
20,Sandy,90,89,92,sugarcane,Urea
22,Clay,194,49,148,sugarcane,DAP
26,Clay,101,87,94,sugarcane,Urea
34,Black,146,71,42,sugarcane,MOP
33,Black,88,16,193,sugarcane,Urea
29,Loamy,179,99,154,sugarcane,NPK 14-14-14
35,Clay,175,95,197,sugarcane,NPK 14-14-14
30,Clay,156,13,183,sugarcane,DAP
33,Black,107,73,79,sugarcane,Urea
31,Sandy,142,86,13,sugarcane,MOP
29,Black,136,31,157,sugarcane,DAP
31,Sandy,189,93,49,sugarcane,MOP
23,Clay,94,21,113,sugarcane,Urea
33,Loamy,151,71,138,sugarcane,NPK 14-14-14
24,Clay,181,7,168,sugarcane,DAP
23,Black,158,42,148,sugarcane,DAP
29,Clay,169,32,41,sugarcane,DAP
20,Black,0,55,161,sugarcane,Urea
25,Clay,92,4,42,sugarcane,Urea
22,Loamy,130,53,103,sugarcane,NPK 14-14-14
25,Sandy,162,35,52,sugarcane,DAP
30,Black,167,82,180,sugarcane,NPK 14-14-14
23,Black,174,89,166,sugarcane,NPK 14-14-14
22,Clay,55,32,193,sugarcane,Urea
29,Sandy,29,82,125,sugarcane,Urea
23,Loamy,25,35,144,sugarcane,Urea
25,Black,186,83,189,sugarcane,NPK 14-14-14
24,Sandy,57,98,37,peanut,NPK 14-14-14
19,Black,90,67,110,peanut,NPK 14-14-14
26,Sandy,183,38,101,peanut,NPK 14-14-14
21,Sandy,62,83,61,peanut,NPK 14-14-14
20,Loamy,83,2,44,peanut,DAP
24,Loamy,37,72,149,peanut,Urea
21,Loamy,80,24,133,peanut,NPK 14-14-14
18,Clay,143,51,110,peanut,NPK 14-14-14
22,Clay,45,19,86,peanut,DAP
26,Sandy,69,42,32,peanut,NPK 14-14-14
18,Sandy,96,64,58,peanut,NPK 14-14-14
29,Black,47,0,178,peanut,DAP
22,Clay,164,82,129,peanut,NPK 14-14-14
19,Black,184,90,171,peanut,NPK 14-14-14
30,Clay,54,70,1,peanut,MOP
19,Loamy,93,71,199,peanut,NPK 14-14-14
20,Loamy,133,11,109,peanut,DAP
30,Loamy,109,29,143,peanut,NPK 14-14-14
25,Black,81,52,147,peanut,NPK 14-14-14
26,Clay,135,51,6,peanut,MOP
24,Black,112,89,128,peanut,NPK 14-14-14
19,Black,168,85,7,peanut,MOP
25,Clay,129,26,113,peanut,NPK 14-14-14
24,Sandy,174,14,15,peanut,DAP
26,Sandy,65,73,57,peanut,NPK 14-14-14
20,Loamy,97,55,118,peanut,NPK 14-14-14
24,Sandy,167,48,139,peanut,NPK 14-14-14
21,Black,131,45,47,peanut,NPK 14-14-14
18,Clay,140,42,99,peanut,NPK 14-14-14
19,Clay,67,31,81,peanut,NPK 14-14-14
20,Loamy,133,15,22,peanut,DAP
19,Black,197,20,181,peanut,NPK 14-14-14
28,Clay,181,9,23,peanut,DAP
19,Black,197,89,60,peanut,NPK 14-14-14
28,Sandy,32,1,161,peanut,Urea
21,Sandy,111,60,82,peanut,NPK 14-14-14
25,Loamy,188,99,180,peanut,NPK 14-14-14
20,Sandy,97,43,162,peanut,NPK 14-14-14
20,Sandy,10,2,27,peanut,Urea
28,Clay,140,70,188,peanut,NPK 14-14-14
20,Black,117,10,92,peanut,DAP
29,Loamy,185,22,3,peanut,MOP
21,Loamy,80,13,151,peanut,DAP
18,Loamy,139,34,126,peanut,NPK 14-14-14
29,Black,83,88,31,peanut,NPK 14-14-14
30,Sandy,188,40,191,peanut,NPK 14-14-14
30,Sandy,194,17,47,peanut,DAP
23,Loamy,149,66,186,peanut,NPK 14-14-14
27,Clay,148,89,184,peanut,NPK 14-14-14
21,Sandy,74,6,186,peanut,DAP
30,Clay,113,38,146,peanut,NPK 14-14-14
27,Black,96,98,186,peanut,NPK 14-14-14
24,Black,79,25,55,peanut,NPK 14-14-14
22,Loamy,157,70,63,peanut,NPK 14-14-14
30,Black,67,98,3,peanut,MOP
28,Clay,78,28,61,peanut,NPK 14-14-14
28,Sandy,137,78,31,peanut,NPK 14-14-14
19,Clay,39,8,88,peanut,Urea
25,Clay,59,75,155,peanut,NPK 14-14-14
27,Clay,129,99,138,peanut,NPK 14-14-14
28,Sandy,113,56,166,peanut,NPK 14-14-14
30,Clay,100,98,100,peanut,NPK 14-14-14
27,Loamy,43,86,88,peanut,NPK 14-14-14
19,Black,161,70,23,peanut,MOP
21,Black,159,47,183,peanut,NPK 14-14-14
21,Loamy,199,77,33,peanut,NPK 14-14-14
20,Loamy,90,1,45,peanut,DAP
21,Sandy,41,85,94,peanut,NPK 14-14-14
28,Clay,76,51,99,peanut,NPK 14-14-14
18,Clay,85,3,82,peanut,DAP
26,Black,161,9,73,peanut,DAP
28,Clay,173,14,128,peanut,DAP
27,Loamy,159,13,2,peanut,DAP
30,Black,73,4,2,peanut,DAP
25,Loamy,7,92,59,peanut,Urea
21,Black,29,52,168,peanut,Urea
27,Loamy,46,0,74,peanut,DAP
21,Clay,151,33,116,peanut,NPK 14-14-14
27,Clay,63,99,48,peanut,NPK 14-14-14
30,Sandy,113,69,14,peanut,MOP
18,Sandy,103,61,130,peanut,NPK 14-14-14
18,Black,178,11,1,peanut,DAP
29,Black,53,96,36,peanut,NPK 14-14-14
23,Sandy,192,63,104,peanut,NPK 14-14-14
27,Clay,189,39,163,peanut,NPK 14-14-14
19,Sandy,141,28,11,peanut,MOP
27,Black,94,33,136,peanut,NPK 14-14-14
24,Black,180,28,27,peanut,MOP
21,Clay,100,85,5,peanut,MOP
30,Clay,110,83,195,peanut,NPK 14-14-14
28,Sandy,155,27,63,peanut,NPK 14-14-14
18,Loamy,104,42,26,peanut,MOP
28,Sandy,128,34,28,peanut,MOP
30,Sandy,113,36,115,peanut,NPK 14-14-14
28,Loamy,117,87,115,peanut,NPK 14-14-14
23,Loamy,94,74,83,peanut,NPK 14-14-14
21,Sandy,94,96,134,peanut,NPK 14-14-14
21,Black,120,62,20,peanut,MOP
18,Loamy,147,67,187,peanut,NPK 14-14-14
20,Black,115,56,43,peanut,NPK 14-14-14
26,Clay,99,21,101,peanut,NPK 14-14-14
25,Sandy,55,55,61,peanut,NPK 14-14-14
28,Black,105,96,4,peanut,MOP
27,Sandy,74,49,129,peanut,NPK 14-14-14
24,Sandy,187,99,73,peanut,NPK 14-14-14
23,Sandy,161,26,39,peanut,NPK 14-14-14
19,Loamy,148,66,182,peanut,NPK 14-14-14
25,Clay,92,56,99,peanut,NPK 14-14-14
27,Black,55,66,145,peanut,NPK 14-14-14
27,Loamy,165,78,176,peanut,NPK 14-14-14
25,Sandy,16,35,80,peanut,Urea
24,Clay,139,79,40,peanut,NPK 14-14-14
28,Black,51,91,63,peanut,NPK 14-14-14
29,Black,129,60,6,peanut,MOP
24,Clay,21,93,150,peanut,Urea
18,Loamy,57,41,111,peanut,NPK 14-14-14
28,Black,189,16,100,peanut,DAP
23,Sandy,106,6,11,peanut,DAP
26,Loamy,4,91,151,peanut,Urea
21,Clay,52,54,67,peanut,NPK 14-14-14
18,Sandy,45,88,170,peanut,NPK 14-14-14
20,Sandy,129,41,110,peanut,NPK 14-14-14
24,Clay,46,52,183,peanut,NPK 14-14-14
24,Loamy,45,1,116,peanut,DAP
19,Loamy,159,23,109,peanut,NPK 14-14-14
30,Clay,45,74,4,peanut,MOP
24,Clay,50,39,2,peanut,MOP
25,Sandy,66,92,19,peanut,MOP
22,Clay,48,46,175,peanut,NPK 14-14-14
30,Loamy,72,92,51,peanut,NPK 14-14-14
29,Sandy,189,97,34,peanut,NPK 14-14-14
20,Black,135,71,121,peanut,NPK 14-14-14
30,Loamy,105,74,168,peanut,NPK 14-14-14
29,Loamy,107,68,143,peanut,NPK 14-14-14
26,Sandy,71,51,77,peanut,NPK 14-14-14
22,Clay,131,82,16,peanut,MOP
27,Sandy,115,88,101,peanut,NPK 14-14-14
22,Loamy,159,44,63,peanut,NPK 14-14-14
20,Black,93,9,147,peanut,DAP
19,Sandy,108,93,98,peanut,NPK 14-14-14
21,Loamy,81,12,36,peanut,DAP
18,Clay,99,30,94,peanut,NPK 14-14-14
23,Clay,132,91,24,peanut,MOP
20,Sandy,93,83,95,peanut,NPK 14-14-14
23,Loamy,86,17,186,peanut,DAP
21,Clay,104,6,44,peanut,DAP
26,Sandy,178,82,197,peanut,NPK 14-14-14
18,Clay,43,76,103,peanut,NPK 14-14-14
23,Clay,145,67,188,peanut,NPK 14-14-14
25,Clay,132,6,41,peanut,DAP
30,Clay,23,38,184,peanut,Urea
20,Black,106,54,140,peanut,NPK 14-14-14
28,Black,156,30,149,peanut,NPK 14-14-14
20,Sandy,112,40,44,peanut,NPK 14-14-14
22,Clay,106,64,20,peanut,MOP
22,Clay,111,71,191,peanut,NPK 14-14-14
26,Clay,55,63,81,peanut,NPK 14-14-14
30,Clay,186,38,113,peanut,NPK 14-14-14
22,Loamy,147,29,198,peanut,NPK 14-14-14
28,Sandy,138,77,46,peanut,NPK 14-14-14
23,Black,94,45,97,peanut,NPK 14-14-14
23,Sandy,141,81,162,peanut,NPK 14-14-14
27,Loamy,128,81,114,peanut,NPK 14-14-14
23,Loamy,83,49,51,peanut,NPK 14-14-14
30,Sandy,160,9,11,peanut,DAP
29,Clay,157,75,5,peanut,MOP
25,Sandy,63,24,100,peanut,NPK 14-14-14
24,Black,137,87,135,peanut,NPK 14-14-14
28,Loamy,93,29,120,peanut,NPK 14-14-14
18,Loamy,199,77,23,peanut,MOP
20,Sandy,107,6,162,peanut,DAP
19,Loamy,68,93,103,peanut,NPK 14-14-14
21,Black,55,60,82,peanut,NPK 14-14-14
25,Sandy,170,36,128,peanut,NPK 14-14-14
29,Loamy,167,96,134,peanut,NPK 14-14-14
28,Black,182,32,69,peanut,NPK 14-14-14
21,Black,171,17,108,peanut,DAP
25,Loamy,159,53,129,peanut,NPK 14-14-14
22,Black,37,86,168,peanut,Urea
30,Loamy,113,35,107,peanut,NPK 14-14-14
22,Clay,167,69,0,peanut,MOP
30,Black,69,80,87,peanut,NPK 14-14-14
30,Black,159,20,189,peanut,NPK 14-14-14
18,Black,64,45,60,peanut,NPK 14-14-14
19,Clay,73,97,51,peanut,NPK 14-14-14
19,Loamy,115,50,58,peanut,NPK 14-14-14
24,Clay,75,25,84,peanut,NPK 14-14-14
19,Sandy,117,0,139,peanut,DAP
27,Loamy,151,13,105,peanut,DAP
27,Clay,40,19,187,peanut,DAP
21,Clay,134,35,138,peanut,NPK 14-14-14
22,Clay,175,60,130,peanut,NPK 14-14-14
21,Sandy,106,77,191,peanut,NPK 14-14-14
24,Sandy,134,56,6,peanut,MOP
19,Clay,168,20,109,peanut,NPK 14-14-14
23,Black,93,93,123,peanut,NPK 14-14-14
18,Clay,153,65,76,peanut,NPK 14-14-14
29,Clay,182,89,110,peanut,NPK 14-14-14
22,Sandy,177,27,31,peanut,NPK 14-14-14
21,Clay,172,70,118,peanut,NPK 14-14-14
25,Sandy,117,8,27,peanut,DAP
19,Loamy,106,90,48,peanut,NPK 14-14-14
22,Loamy,70,8,74,peanut,DAP
18,Clay,116,41,183,peanut,NPK 14-14-14
25,Loamy,175,97,59,peanut,NPK 14-14-14
25,Clay,103,71,90,peanut,NPK 14-14-14
19,Loamy,172,54,57,peanut,NPK 14-14-14
22,Sandy,7,57,179,peanut,Urea
18,Sandy,147,61,160,peanut,NPK 14-14-14
28,Black,55,55,15,peanut,MOP
26,Black,139,34,157,peanut,NPK 14-14-14
24,Black,95,10,74,peanut,DAP
29,Clay,107,29,3,peanut,MOP
29,Black,195,78,64,peanut,NPK 14-14-14
24,Sandy,155,77,101,peanut,NPK 14-14-14
22,Clay,174,41,99,peanut,NPK 14-14-14
20,Black,189,17,186,peanut,DAP
26,Sandy,122,12,89,peanut,DAP
18,Black,40,19,82,peanut,DAP
20,Loamy,10,76,127,peanut,Urea
28,Sandy,81,68,168,peanut,NPK 14-14-14
29,Sandy,95,76,172,peanut,NPK 14-14-14
22,Sandy,127,29,106,peanut,NPK 14-14-14
30,Black,5,21,150,peanut,Urea
24,Sandy,199,32,134,peanut,NPK 14-14-14
29,Sandy,82,35,59,peanut,NPK 14-14-14
22,Black,126,53,76,peanut,NPK 14-14-14
24,Black,174,5,2,peanut,DAP
18,Clay,193,27,175,peanut,NPK 14-14-14
23,Loamy,68,14,134,peanut,DAP
23,Black,121,39,153,peanut,NPK 14-14-14
22,Clay,79,70,60,peanut,NPK 14-14-14
24,Loamy,177,81,197,peanut,NPK 14-14-14
21,Clay,63,34,175,peanut,NPK 14-14-14
20,Sandy,87,88,68,peanut,NPK 14-14-14
18,Sandy,49,4,44,peanut,DAP
21,Clay,100,80,14,peanut,MOP
29,Sandy,153,43,29,peanut,MOP
22,Clay,88,26,89,peanut,NPK 14-14-14
21,Black,177,12,36,peanut,DAP
29,Black,42,81,143,peanut,NPK 14-14-14
29,Sandy,169,60,110,peanut,NPK 14-14-14
28,Sandy,68,33,11,peanut,MOP
19,Clay,4,76,91,peanut,Urea
18,Loamy,90,65,15,peanut,MOP
27,Sandy,115,19,128,peanut,DAP
23,Clay,57,17,53,peanut,DAP
20,Loamy,185,63,110,peanut,NPK 14-14-14
22,Clay,105,4,185,peanut,DAP
22,Loamy,193,26,108,peanut,NPK 14-14-14
22,Black,181,88,89,peanut,NPK 14-14-14
19,Sandy,166,42,133,peanut,NPK 14-14-14
21,Black,45,0,70,peanut,DAP
23,Loamy,191,58,110,peanut,NPK 14-14-14
24,Clay,133,40,131,peanut,NPK 14-14-14
29,Sandy,94,59,161,peanut,NPK 14-14-14
29,Sandy,68,50,82,peanut,NPK 14-14-14
25,Loamy,170,83,122,peanut,NPK 14-14-14
18,Sandy,161,86,43,peanut,NPK 14-14-14
19,Clay,118,85,129,peanut,NPK 14-14-14
23,Black,169,56,112,peanut,NPK 14-14-14
27,Black,98,80,11,peanut,MOP
21,Loamy,49,62,183,peanut,NPK 14-14-14
24,Sandy,131,52,162,peanut,NPK 14-14-14
28,Sandy,164,9,137,peanut,DAP
19,Sandy,103,65,94,peanut,NPK 14-14-14
25,Clay,115,58,60,peanut,NPK 14-14-14
18,Black,181,60,5,peanut,MOP
21,Clay,166,83,82,peanut,NPK 14-14-14
30,Clay,1,73,111,peanut,Urea
26,Sandy,77,97,189,peanut,NPK 14-14-14
19,Clay,190,99,67,peanut,NPK 14-14-14
20,Loamy,178,45,33,peanut,NPK 14-14-14
21,Loamy,37,58,92,peanut,Urea
18,Loamy,87,1,54,peanut,DAP
18,Black,123,51,49,peanut,NPK 14-14-14
25,Black,173,60,106,peanut,NPK 14-14-14
18,Loamy,172,44,150,peanut,NPK 14-14-14
25,Black,73,22,112,peanut,NPK 14-14-14
28,Loamy,40,14,165,peanut,DAP
23,Clay,40,55,89,peanut,NPK 14-14-14
18,Sandy,51,85,192,peanut,NPK 14-14-14
21,Clay,16,25,151,peanut,Urea
19,Black,198,51,12,peanut,MOP
26,Sandy,131,61,164,peanut,NPK 14-14-14
27,Sandy,135,16,28,peanut,DAP
21,Loamy,146,60,104,peanut,NPK 14-14-14
25,Loamy,77,59,164,peanut,NPK 14-14-14
20,Loamy,162,63,134,peanut,NPK 14-14-14
22,Black,144,67,28,peanut,MOP
21,Sandy,159,97,141,peanut,NPK 14-14-14
18,Clay,181,55,199,peanut,NPK 14-14-14
22,Sandy,191,6,149,peanut,DAP
